X,Y,Linha
206109.31840858,7237701.643801852,18662075
206109.671164782,7237701.530685951,18662075
206109.123742346,7237700.717597808,18662075
206109.435648843,7237700.616953209,18662075
206109.786422193,7237700.503767229,18662075
206109.244108901,7237699.691448246,18662075
206109.558380288,7237699.589979833,18662075
206109.910480639,7237699.476297629,18662075
206109.356870868,7237698.664940977,18662075
206109.670226582,7237698.563533432,18662075
206110.022387957,7237698.449567678,18662075
206109.455906702,7237697.623723907,18662075
206109.811711233,7237697.507691259,18662075
206109.400049334,7237696.627762403,18662075
206109.558889595,7237696.576010917,18662075
206109.918006706,7237696.459007557,18662075
206109.494726312,7237695.566554183,18662075
206109.654501239,7237695.514327598,18662075
206110.013994824,7237695.396817782,18662075
206109.603936752,7237694.481132049,18662075
206109.929147455,7237694.374141323,18662075
206110.291727089,7237694.254856632,18662075
206109.660231748,7237693.399914288,18662075
206109.988172499,7237693.291335783,18662075
206110.353679218,7237693.170319493,18662075
206109.713555785,7237692.312094158,18662075
206110.084100981,7237692.189491791,18662075
206110.411654746,7237692.081114007,18662075
206109.76852967,7237691.221685136,18662075
206110.140590902,7237691.098523685,18662075
206110.471653652,7237690.988933744,18662075
206109.833552363,7237690.129311437,18662075
206110.20484717,7237690.006604007,18662075
206110.576141978,7237689.883896576,18662075
206109.903446851,7237689.044748142,18662075
206110.27097429,7237688.923718579,18662075
206109.669082403,7237688.070918385,18662075
206109.999860361,7237687.962988857,18662075
206110.363307747,7237687.844399624,18662075
206109.79559829,7237686.980714694,18662075
206110.167548002,7237686.860558876,18662075
206110.501375444,7237686.752718198,18662075
206109.942287241,7237685.88803873,18662075
206110.316553766,7237685.767900108,18662075
206110.656702071,7237685.65871335,18662075
206110.108340249,7237684.813806295,18662075
206110.475779346,7237684.696971787,18662075
206110.805453868,7237684.59214527,18662075
206110.28298775,7237683.748771681,18662075
206110.651829452,7237683.632504108,18662075
206110.982971865,7237683.528120236,18662075
206110.490562613,7237682.693730269,18662075
206110.856724843,7237682.579590192,18662075
206111.222887072,7237682.465450116,18662075
206110.713384697,7237681.643894637,18662075
206111.075431041,7237681.531742967,18662075
206111.440502842,7237681.418654096,18662075
206110.928029008,7237680.592641392,18662075
206111.290039287,7237680.480408971,18662075
206111.02890126,7237679.58116613,18662075
206111.187824254,7237679.532125535,18662075
206111.534013196,7237679.425298251,18662075
206111.276889954,7237678.526697794,18662075
206111.605151209,7237678.425711545,18662075
206111.970899088,7237678.313192917,18662075
206111.506149481,7237677.467467615,18662075
206111.835506942,7237677.365797932,18662075
206112.200553292,7237677.25311141,18662075
206111.736002111,7237676.405919246,18662075
206112.106268092,7237676.291432591,18662075
206112.437773448,7237676.188930765,18662075
206111.96702232,7237675.344941134,18662075
206112.336756838,7237675.230817387,18662075
206112.667679445,7237675.128673481,18662075
206112.190113253,7237674.27699442,18662075
206112.559187379,7237674.162562778,18662075
206112.890328887,7237674.059892165,18662075
206112.398322787,7237673.205470419,18662075
206112.769959908,7237673.089580776,18662075
206112.287778749,7237672.232229859,18662075
206112.617730953,7237672.129575498,18662075
206112.988927183,7237672.014089343,18662075
206112.513202318,7237671.151304369,18662075
206112.846509782,7237671.047968665,18662075
206113.220312545,7237670.932078157,18662075
206112.732158969,7237670.066708724,18662075
206113.112305819,7237669.948875993,18662075
206113.447545211,7237669.844963063,18662075
206112.946439719,7237668.966802624,18662075
206113.327962822,7237668.84782323,18662075
206113.704216269,7237668.730487197,18662075
206113.158093732,7237667.861577114,18662075
206113.537978769,7237667.74289809,18662075
206113.919980157,7237667.623557901,18662075
206113.377777635,7237666.747872937,18662075
206113.765365755,7237666.626830474,18662075
206114.15082427,7237666.506453081,18662075
206113.59773129,7237665.628156456,18662075
206113.987330911,7237665.506440074,18662075
206114.374789875,7237665.385392463,18662075
206113.859116746,7237664.491648801,18662075
206114.207493861,7237664.382889148,18662075
206113.701581097,7237663.48839655,18662075
206114.088357271,7237663.368110416,18662075
206114.434193349,7237663.26055652,18662075
206113.942713106,7237662.368392665,18662075
206114.32724112,7237662.249530475,18662075
206114.716077571,7237662.129336495,18662075
206114.176019503,7237661.256264189,18662075
206114.565452962,7237661.136297897,18662075
206114.951659071,7237661.0173258,18662075
206114.649828911,7237660.077977759,18662075
206115.041240823,7237659.958101952,18662075
206114.580142895,7237659.075598835,18662075
206114.964653285,7237658.958661242,18662075
206115.309423775,7237658.853809379,18662075
206114.870937285,7237657.97747144,18662075
206115.259806252,7237657.860384091,18662075
206115.60689591,7237657.755876373,18662075
206115.176504485,7237656.882429607,18662075
206115.561563769,7237656.767069587,18662075
206115.94983188,7237656.650748234,18662075
206115.482152476,7237655.805850926,18662075
206115.863513322,7237655.692191468,18662075
206116.246986971,7237655.577902317,18662075
206115.781283861,7237654.735376838,18662075
206116.159465669,7237654.622547609,18662075
206116.537647477,7237654.509718379,18662075
206116.10330606,7237653.679030837,18662075
206116.480365466,7237653.567732328,18662075
206116.859508074,7237653.455818909,18662075
206116.450744934,7237652.632108824,18662075
206116.827916881,7237652.521938444,18662075
206117.205088827,7237652.411768065,18662075
206116.792087111,7237651.59247131,18662075
206117.164504258,7237651.48386048,18662075
206117.536921405,7237651.37524965,18662075
206117.172730635,7237650.54622212,18662075
206117.500499344,7237650.450726602,18662075
206117.872450043,7237650.342358649,18662075
206117.495908785,7237649.518600124,18662075
206117.862872982,7237649.41166025,18662075
206118.193960792,7237649.315175392,18662075
206117.825068738,7237648.496240656,18662075
206118.18807352,7237648.39041017,18662075
206117.795300916,7237647.577736451,18662075
206118.161077169,7237647.470948423,18662075
206118.528885512,7237647.363567129,18662075
206118.169493631,7237646.541829456,18662075
206118.49827425,7237646.445774335,18662075
206118.864600805,7237646.338749957,18662075
206118.679897965,7237645.445903057,18662075
206119.01023781,7237645.348576771,18662075
206119.37853596,7237645.240067029,18662075
206119.004226208,7237644.39348369,18662075
206119.337969429,7237644.29476922,18662075
206118.929772634,7237643.451482617,18662075
206119.300869627,7237643.340984276,18662075
206119.677135101,7237643.228946961,18662075
206119.233684231,7237642.386330422,18662075
206119.605504283,7237642.27523775,18662075
206119.982531898,7237642.16258916,18662075
206119.519009374,7237641.320300196,18662075
206119.896332715,7237641.207009508,18662075
206120.273656056,7237641.093718821,18662075
206119.811169523,7237640.242092465,18662075
206120.191457595,7237640.127405959,18662075
206120.564412288,7237640.014931039,18662075
206120.124699615,7237639.144226432,18662075
206120.463146314,7237639.041571786,18662075
206120.841658356,7237638.926764876,18662075
206120.39668727,7237638.052310806,18662075
206120.782587003,7237637.935136066,18662075
206121.126080171,7237637.830837672,18662075
206120.678390279,7237636.951470558,18662075
206121.064716233,7237636.834227597,18662075
206121.407287038,7237636.730263537,18662075
206120.958745366,7237635.848291372,18662075
206121.347451049,7237635.73013394,18662075
206121.693441821,7237635.62496084,18662075
206121.251482465,7237634.740650683,18662075
206121.64116943,7237634.622611251,18662075
206121.157361452,7237633.754543994,18662075
206121.54632537,7237633.637280557,18662075
206121.932065829,7237633.520988918,18662075
206121.491921057,7237632.640939944,18662075
206121.839303493,7237632.536490875,18662075
206122.228629939,7237632.419430309,18662075
206121.788746704,7237631.540571453,18662075
206122.136841353,7237631.435981059,18662075
206122.525761918,7237631.319123891,18662075
206122.098068226,7237630.452761503,18662075
206122.441816695,7237630.350056438,18662075
206122.250867628,7237629.425847659,18662075
206122.42028521,7237629.375634027,18662075
206122.777120993,7237629.269871564,18662075
206122.574894863,7237628.354850044,18662075
206122.95194382,7237628.243269461,18662075
206123.29002403,7237628.143220949,18662075
206122.889453696,7237627.287257869,18662075
206123.267762053,7237627.175414641,18662075
206123.651339329,7237627.062013708,18662075
206123.217515898,7237626.210103258,18662075
206123.594356004,7237626.098324875,18662075
206123.976473983,7237625.984980968,18662075
206123.540801341,7237625.138436369,18662075
206123.917948029,7237625.027273012,18662075
206124.301451122,7237624.914236115,18662075
206123.911531885,7237624.055570056,18662075
206124.250681823,7237623.955638051,18662075
206124.635263061,7237623.842319516,18662075
206124.242645641,7237622.979383573,18662075
206124.58271653,7237622.878988249,18662075
206124.964104443,7237622.766395362,18662075
206124.558925391,7237621.909746687,18662075
206124.900528305,7237621.808680663,18662075
206125.284304417,7237621.695137352,18662075
206124.886148912,7237620.841563436,18662075
206125.267582338,7237620.729071196,18662075
206125.607922107,7237620.628698286,18662075
206125.229382569,7237619.77250913,18662075
206125.609347664,7237619.660967187,18662075
206125.186725655,7237618.815495068,18662075
206125.564838364,7237618.704747341,18662075
206125.948246769,7237618.592448524,18662075
206125.560813051,7237617.732591394,18662075
206125.901243147,7237617.632942711,18662075
206126.285290849,7237617.52052654,18662075
206125.910010184,7237616.663809838,18662075
206126.289992953,7237616.553020298,18662075
206126.632826568,7237616.453062137,18662075
206126.257811696,7237615.595143354,18662075
206126.643064495,7237615.48304378,18662075
206126.445236423,7237614.579765535,18662075
206126.828884987,7237614.468394702,18662075
206127.210413946,7237614.357639179,18662075
206126.80019321,7237613.518738636,18662075
206127.183416528,7237613.40768812,18662075
206127.566639846,7237613.296637604,18662075
206127.196365618,7237612.442206653,18662075
206127.539355857,7237612.342507869,18662075
206127.922573347,7237612.231116016,18662075
206127.553423642,7237611.386848333,18662075
206127.892070255,7237611.288707674,18662075
206128.272784771,7237611.178375628,18662075
206127.906286577,7237610.333085817,18662075
206128.282734043,7237610.223772432,18662075
206128.621431902,7237610.125420834,18662075
206128.244232441,7237609.281849172,18662075
206128.621568396,7237609.171570363,18662075
206128.9592945,7237609.072867783,18662075
206128.57373001,7237608.233033372,18662075
206128.948707099,7237608.123099836,18662075
206129.28213548,7237608.0253473,18662075
206128.907208719,7237607.177940787,18662075
206129.283953628,7237607.067170244,18662075
206129.658617073,7237606.957011692,18662075
206129.227080406,7237606.124690616,18662075
206129.606243234,7237606.013070101,18662075
206129.225236009,7237605.170735224,18662075
206129.557522248,7237605.07304414,18662075
206129.933421055,7237604.962531102,18662075
206129.524110964,7237604.105887862,18662075
206129.89678604,7237603.994639911,18662075
206130.232924344,7237603.894298621,18662075
206129.793081283,7237603.020121031,18662075
206130.17046373,7237602.905493497,18662075
206130.510951246,7237602.802072566,18662075
206130.083041495,7237601.936637139,18662075
206130.46743991,7237601.821150129,18662075
206130.261736623,7237600.887788216,18662075
206130.388230708,7237600.849954857,18662075
206130.773027841,7237600.73486514,18662075
206130.540999408,7237599.791312456,18662075
206130.671075525,7237599.751927359,18662075
206131.051708098,7237599.636677527,18662075
206130.800574511,7237598.688242882,18662075
206131.18617854,7237598.570714897,18662075
206131.527866554,7237598.466572043,18662075
206131.037780099,7237597.600488446,18662075
206131.424855994,7237597.48316632,18662075
206131.810862619,7237597.366168289,18662075
206131.320609726,7237596.504603042,18662075
206131.706956131,7237596.387881042,18662075
206132.093302536,7237596.271159041,18662075
206131.592880935,7237595.40187424,18662075
206131.98252081,7237595.283478126,18662075
206132.370019807,7237595.16573254,18662075
206131.86734351,7237594.300080541,18662075
206132.25386349,7237594.182524263,18662075
206132.640383471,7237594.064967985,18662075
206132.179229364,7237593.193140728,18662075
206132.522384301,7237593.089130891,18662075
206132.908167181,7237592.972200579,18662075
206132.467321918,7237592.104485408,18662075
206132.810062068,7237592.001174217,18662075
206133.19312459,7237591.885708768,18662075
206132.748625229,7237591.012296887,18662075
206133.130729885,7237590.896665094,18662075
206133.473562673,7237590.792917681,18662075
206133.006357384,7237589.925462122,18662075
206133.391152053,7237589.808960794,18662075
206133.08489495,7237588.89943607,18662075
206133.467758364,7237588.783925842,18662075
206133.849561214,7237588.668735587,18662075
206133.393331227,7237587.811632418,18662075
206133.730259555,7237587.710297574,18662075
206134.111548352,7237587.595620838,18662075
206133.681462851,7237586.734336443,18662075
206134.058113364,7237586.621115924,18662075
206134.39583631,7237586.519596966,18662075
206133.971539305,7237585.658575532,18662075
206134.345124851,7237585.546240299,18662075
206134.725006783,7237585.432011776,18662075
206134.257826803,7237584.589751369,18662075
206134.637748145,7237584.476056805,18662075
206135.015570474,7237584.362990389,18662075
206134.553105643,7237583.516449427,18662075
206134.929447974,7237583.403592375,18662075
206134.507459227,7237582.540587848,18662075
206134.847573083,7237582.438272209,18662075
206135.226527102,7237582.324272376,18662075
206134.798152507,7237581.472861231,18662075
206135.179092171,7237581.359128018,18662075
206135.520153854,7237581.25730076,18662075
206135.132085692,7237580.410187805,18662075
206135.508583506,7237580.299193067,18662075
206135.847431539,7237580.199297803,18662075
206135.465656404,7237579.349647674,18662075
206135.840370946,7237579.239199571,18662075
206136.177509657,7237579.139827045,18662075
206135.797774476,7237578.283321391,18662075
206136.178429431,7237578.171212296,18662075
206136.022354222,7237577.252292603,18662075
206136.146929049,7237577.215841206,18662075
206136.52909928,7237577.104015732,18662075
206136.389143134,7237576.192118289,18662075
206136.517548634,7237576.155116117,18662075
206136.902765133,7237576.044109601,18662075
206136.745406349,7237575.133132015,18662075
206137.127632633,7237575.023388754,18662075
206137.514129602,7237574.912419311,18662075
206137.117657735,7237574.067403457,18662075
206137.500384641,7237573.957440644,18662075
206137.887387825,7237573.846249195,18662075
206137.546172886,7237572.999395465,18662075
206137.88826734,7237572.902005489,18662075
206138.274056101,7237572.792176295,18662075
206137.970227083,7237571.958205346,18662075
206138.312802403,7237571.862431325,18662075
206138.692498887,7237571.756279314,18662075
206138.389207022,7237570.926928438,18662075
206138.769187563,7237570.82115738,18662075
206139.110114548,7237570.726257236,18662075
206138.818925356,7237569.889952004,18662075
206139.202733483,7237569.783038707,18662075
206139.541076736,7237569.688790071,18662075
206139.248186456,7237568.861010128,18662075
206139.632728167,7237568.754532034,18662075
206139.973956114,7237568.660047352,18662075
206139.693652839,7237567.831037096,18662075
206140.077855386,7237567.72515819,18662075
206139.763295486,7237566.905784998,18662075
206140.141982121,7237566.801768683,18662075
206140.525972491,7237566.696295558,18662075
206140.258279319,7237565.87153065,18662075
206140.598280791,7237565.778714484,18662075
206140.979590852,7237565.674621587,18662075
206140.711997585,7237564.850686477,18662075
206141.052913799,7237564.757772407,18662075
206141.434062361,7237564.653893323,18662075
206141.175087185,7237563.825559467,18662075
206141.517859388,7237563.73217359,18662075
206141.899896517,7237563.628090261,18662075
206141.63709032,7237562.799916284,18662075
206142.021531911,7237562.695165075,18662075
206141.933174011,7237561.823466917,18662075
206142.090448253,7237561.780790487,18662075
206142.475132549,7237561.676406249,18662075
206142.432280187,7237560.793471351,18662075
206142.770423662,7237560.701909957,18662075
206143.155354286,7237560.597679689,18662075
206142.892932836,7237559.771613438,18662075
206143.277510952,7237559.667656309,18662075
206143.622562983,7237559.574383664,18662075
206143.350045481,7237558.747740386,18662075
206143.736696948,7237558.642939469,18662075
206144.079556399,7237558.550008268,18662075
206143.819548754,7237557.720497874,18662075
206144.20780867,7237557.615135925,18662075
206144.595001938,7237557.510063433,18662075
206144.299456388,7237556.686932772,18662075
206144.685403878,7237556.582290675,18662075
206145.074567596,7237556.476776559,18662075
206144.761341674,7237555.662209684,18662075
206145.147209848,7237555.557933175,18662075
206145.537365446,7237555.452498038,18662075
206145.23263518,7237554.628120736,18662075
206145.61859077,7237554.523475263,18662075
206145.350990906,7237553.688888219,18662075
206145.740392968,7237553.583252042,18662075
206146.089994268,7237553.488412932,18662075
206145.82285102,7237552.649851616,18662075
206146.209848072,7237552.544917099,18662075
206146.559010217,7237552.450241543,18662075
206146.298355644,7237551.605134464,18662075
206146.689103331,7237551.498849433,18662075
206147.039802087,7237551.403457882,18662075
206146.77231718,7237550.554201148,18662075
206147.166846303,7237550.446612646,18662075
206147.518988,7237550.35058324,18662075
206147.258416765,7237549.50842798,18662075
206147.65247328,7237549.401417035,18662075
206148.001061735,7237549.306753506,18662075
206147.743128588,7237548.459950325,18662075
206148.131638327,7237548.354614693,18662075
206148.085135459,7237547.441100771,18662075
206148.222716366,7237547.403604023,18662075
206148.616896582,7237547.296172865,18662075
206148.556213258,7237546.388613218,18662075
206148.686791449,7237546.352964687,18662075
206149.078526022,7237546.246019093,18662075
206149.018737088,7237545.344755099,18662075
206149.410234912,7237545.238164104,18662075
206149.756184511,7237545.143974276,18662075
206149.484148296,7237544.305058213,18662075
206149.872141187,7237544.199596384,18662075
206150.261214838,7237544.093840788,18662075
206149.938598647,7237543.262063627,18662075
206150.327336662,7237543.155761102,18662075
206150.718234333,7237543.048868008,18662075
206150.395492649,7237542.20306374,18662075
206150.788099875,7237542.094639515,18662075
206151.180707101,7237541.98621529,18662075
206150.827639887,7237541.150750507,18662075
206151.21500988,7237541.04280897,18662075
206150.885954247,7237540.201659118,18662075
206151.267446806,7237540.094067437,18662075
206151.609730408,7237539.99753379,18662075
206151.270013159,7237539.146085406,18662075
206151.651088725,7237539.036994228,18662075
206151.992998191,7237538.939115199,18662075
206151.610344532,7237538.07388758,18662075
206151.997998336,7237537.96114632,18662075
206152.386723006,7237537.848093621,18662075
206151.953774231,7237536.975785946,18662075
206152.342429413,7237536.861094449,18662075
206152.73324379,7237536.745765775,18662075
206152.30211639,7237535.868228004,18662075
206152.647373518,7237535.765331827,18662075
206153.036728908,7237535.649293149,18662075
206152.607729796,7237534.758136671,18662075
206152.956377076,7237534.653484885,18662075
206153.348334577,7237534.535832876,18662075
206152.892169107,7237533.636641452,18662075
206153.281593018,7237533.518234529,18662075
206153.631966062,7237533.41170128,18662075
206153.134280538,7237532.507650125,18662075
206153.527631722,7237532.386774978,18662075
206153.919890265,7237532.266235596,18662075
206153.419304215,7237531.354145199,18662075
206153.771142237,7237531.245303508,18662075
206154.164630866,7237531.123577131,18662075
206153.64380857,7237530.206341362,18662075
206153.997860148,7237530.096254019,18662075
206153.684630015,7237529.102722981,18662075
206154.088286682,7237528.977053834,18662075
206154.486367981,7237528.853120448,18662075
206153.916837993,7237527.936537142,18662075
206154.322443498,7237527.810463124,18662075
206154.728049003,7237527.684389106,18662075
206154.20937155,7237526.756074766,18662075
206154.572236801,7237526.64390434,18662075
206154.973298393,7237526.519926501,18662075
206154.472623345,7237525.585928072,18662075
206154.83502968,7237525.474201949,18662075
206154.343834873,7237524.542175974,18662075
206154.753825553,7237524.416744843,18662075
206155.119767648,7237524.304789784,18662075
206154.646040398,7237523.37730039,18662075
206155.051702763,7237523.254376804,18662075
206155.458495107,7237523.131110813,18662075
206154.955724931,7237522.220246371,18662075
206155.367384934,7237522.096585485,18662075
206155.777914003,7237521.973264328,18662075
206155.286287941,7237521.078875205,18662075
206155.692177535,7237520.958197235,18662075
206156.093582161,7237520.838852724,18662075
206155.686921186,7237519.956810971,18662075
206156.043554841,7237519.852570239,18662075
206156.439814458,7237519.736747203,18662075
206156.071612541,7237518.87366173,18662075
206156.423398185,7237518.772847801,18662075
206156.818748614,7237518.659549176,18662075
206156.490638722,7237517.782240442,18662075
206156.840393798,7237517.682754356,18662075
206157.237294542,7237517.569857921,18662075
206156.897337243,7237516.695442373,18662075
206157.292499771,7237516.583531757,18662075
206157.648035973,7237516.482843376,18662075
206157.336309176,7237515.620673911,18662075
206157.730521143,7237515.510744267,18662075
206158.085202104,7237515.411838208,18662075
206157.778479064,7237514.559924137,18662075
206158.174101951,7237514.450647704,18662075
206158.076562441,7237513.538224044,18662075
206158.429461205,7237513.440738823,18662075
206158.824970037,7237513.331482939,18662075
206158.532834327,7237512.475133834,18662075
206158.884841109,7237512.378124462,18662075
206159.279482253,7237512.269365505,18662075
206158.99000061,7237511.418345184,18662075
206159.383980423,7237511.309998854,18662075
206159.731161529,7237511.214522392,18662075
206159.43391118,7237510.365550434,18662075
206159.828971294,7237510.256720933,18662075
206160.179532879,7237510.1601497,18662075
206159.869624728,7237509.31652495,18662075
206160.262299488,7237509.208199506,18662075
206159.959800681,7237508.369966842,18662075
206160.30672916,7237508.274298056,18662075
206160.695546835,7237508.16707793,18662075
206160.409458295,7237507.319687319,18662075
206160.757882733,7237507.223312703,18662075
206161.142870228,7237507.116824702,18662075
206160.846434664,7237506.26419209,18662075
206161.19509295,7237506.167307199,18662075
206161.582610983,7237506.059623991,18662075
206161.278521917,7237505.199857772,18662075
206161.671518365,7237505.090186165,18662075
206162.020004164,7237504.992935928,18662075
206161.699236737,7237504.128671598,18662075
206162.093116493,7237504.018001073,18662075
206162.442385559,7237503.919865055,18662075
206162.123842708,7237503.044885376,18662075
206162.521007711,7237502.932933893,18662075
206162.91488129,7237502.821910184,18662075
206162.562909401,7237501.957541051,18662075
206162.96456477,7237501.844866414,18662075
206162.676787823,7237500.942125781,18662075
206162.96656611,7237500.860180872,18662075
206163.370026647,7237500.746088345,18662075
206163.241725223,7237499.786418521,18662075
206163.420451081,7237499.73541519,18662075
206163.781253906,7237499.632452219,18662075
206163.613775946,7237498.678263094,18662075
206164.018353494,7237498.562413489,18662075
206164.424051756,7237498.44624297,18662075
206164.021968062,7237497.553563729,18662075
206164.426511495,7237497.437383426,18662075
206164.834426123,7237497.320234953,18662075
206164.457295817,7237496.414012104,18662075
206164.821402653,7237496.309369909,18662075
206165.228478619,7237496.192378636,18662075
206164.841469902,7237495.287631212,18662075
206165.207069392,7237495.182258105,18662075
206165.617804623,7237495.063875973,18662075
206165.229464886,7237494.150929214,18662075
206165.596109902,7237494.044468042,18662075
206165.198872514,7237493.134439999,18662075
206165.606243032,7237493.015700606,18662075
206165.968600233,7237492.910081586,18662075
206165.580913644,7237491.998362313,18662075
206165.986143434,7237491.880298505,18662075
206166.395875777,7237491.760922875,18662075
206165.953024235,7237490.861843626,18662075
206166.356159555,7237490.74411059,18662075
206166.76379918,7237490.625062101,18662075
206166.311590659,7237489.724110675,18662075
206166.716310771,7237489.605530568,18662075
206167.127795006,7237489.484968621,18662075
206166.71972112,7237488.568800284,18662075
206167.083521185,7237488.461865705,18662075
206167.488994942,7237488.342681657,18662075
206167.062974455,7237487.432642472,18662075
206167.427195763,7237487.325413284,18662075
206167.224105226,7237486.344525507,18662075
206167.406470643,7237486.290652652,18662075
206167.770075764,7237486.183239493,18662075
206167.569384858,7237485.198624764,18662075
206167.749982602,7237485.145238453,18662075
206168.156327528,7237485.025119251,18662075
206167.88165922,7237484.05795497,18662075
206168.291436172,7237483.936673106,18662075
206168.697817183,7237483.816396339,18662075
206168.26498589,7237482.89392549,18662075
206168.630300606,7237482.785527301,18662075
206169.03972453,7237482.664040787,18662075
206168.601225059,7237481.74005113,18662075
206168.966281132,7237481.631612754,18662075
206169.373284642,7237481.510714069,18662075
206168.925550627,7237480.59167527,18662075
206169.335192343,7237480.469986419,18662075
206169.701832996,7237480.361071535,18662075
206169.267397922,7237479.430540069,18662075
206169.679687142,7237479.30772516,18662075
206170.046545044,7237479.198443576,18662075
206169.591020639,7237478.266189532,18662075
206170.003483547,7237478.142549774,18662075
206170.37276852,7237478.031853021,18662075
206169.914045717,7237477.097768808,18662075
206170.328283157,7237476.973304725,18662075
206169.867530451,7237476.038644921,18662075
206170.232579116,7237475.928723385,18662075
206170.641979487,7237475.805446896,18662075
206170.155897859,7237474.876568544,18662075
206170.522974325,7237474.765767601,18662075
206170.937782096,7237474.640559106,18662075
206170.451230713,7237473.707972661,18662075
206170.862559569,7237473.58336415,18662075
206171.230710258,7237473.471836091,18662075
206170.736142024,7237472.542611295,18662075
206171.143619043,7237472.419054597,18662075
206171.509099824,7237472.308232154,18662075
206171.025206858,7237471.370202491,18662075
206171.434046526,7237471.245737477,18662075
206171.132027902,7237470.251208237,18662075
206171.315730842,7237470.195111438,18662075
206171.728495471,7237470.069066776,18662075
206171.426418904,7237469.075826935,18662075
206171.834662592,7237468.951234464,18662075
206172.24744232,7237468.825257631,18662075
206171.697249203,7237467.899548832,18662075
206172.111375168,7237467.772720447,18662075
206172.520950297,7237467.64728578,18662075
206172.012056441,7237466.705752732,18662075
206172.380188499,7237466.59253375,18662075
206172.789224118,7237466.466734881,18662075
206172.27722755,7237465.528307091,18662075
206172.643052376,7237465.415863412,18662075
206173.050912974,7237465.290499185,18662075
206172.553797217,7237464.348702786,18662075
206172.919267359,7237464.236394996,18662075
206173.330137519,7237464.110135927,18662075
206172.809663304,7237463.167185635,18662075
206173.223921376,7237463.039393717,18662075
206173.591518512,7237462.925995944,18662075
206173.05186933,7237461.984423276,18662075
206173.462605432,7237461.857437283,18662075
206172.906016817,7237460.926012501,18662075
206173.319548598,7237460.798408427,18662075
206173.734219585,7237460.670452827,18662075
206173.138058301,7237459.751109246,18662075
206173.54976144,7237459.623919629,18662075
206173.955778072,7237459.498486774,18662075
206173.419581671,7237458.555372665,18662075
206173.788315189,7237458.441035418,18662075
206174.20029523,7237458.313288248,18662075
206173.665452787,7237457.374554234,18662075
206174.031735551,7237457.260965624,18662075
206174.436574396,7237457.135420319,18662075
206173.898293515,7237456.196822073,18662075
206174.309138085,7237456.069409057,18662075
206173.984147458,7237455.071219453,18662075
206174.349445358,7237454.958168566,18662075
206174.756588528,7237454.832167579,18662075
206174.225593517,7237453.895493945,18662075
206174.589242196,7237453.782652436,18662075
206174.994676594,7237453.656844665,18662075
206174.426373261,7237452.735649154,18662075
206174.836782829,7237452.60843967,18662075
206175.202092444,7237452.495209251,18662075
206174.648024444,7237451.55828823,18662075
206175.055395153,7237451.431331011,18662075
206175.463897447,7237451.304021133,18662075
206174.880777511,7237450.382951765,18662075
206175.287425306,7237450.256549655,18662075
206175.696332255,7237450.12944531,18662075
206175.163999993,7237449.193979644,18662075
206175.530963015,7237449.080057567,18662075
206175.937445132,7237448.953866959,18662075
206175.388477533,7237448.024505304,18662075
206175.752129676,7237447.911452401,18662075
206176.16081614,7237447.784399138,18662075
206175.609102845,7237446.85600929,18662075
206175.971165723,7237446.743018276,18662075
206175.591931603,7237445.759114436,18662075
206175.99547989,7237445.633197232,18662075
206176.403524536,7237445.505877051,18662075
206175.78771747,7237444.583500098,18662075
206176.197140116,7237444.455205345,18662075
206176.607693763,7237444.326556185,18662075
206176.003364968,7237443.40201189,18662075
206176.409644471,7237443.27449329,18662075
206176.81479542,7237443.147328909,18662075
206176.238574519,7237442.206170488,18662075
206176.600886084,7237442.092054987,18662075
206177.008486594,7237441.963675049,18662075
206176.463889052,7237441.01443745,18662075
206176.831411455,7237440.898934752,18662075
206177.244306993,7237440.769172461,18662075
206176.660667535,7237439.826139814,18662075
206177.028551253,7237439.710452205,18662075
206177.443132285,7237439.580079789,18662075
206176.872762171,7237438.627100927,18662075
206177.288634625,7237438.496088545,18662075
206177.655379288,7237438.3805529,18662075
206177.076167191,7237437.422386424,18662075
206177.488912725,7237437.291931835,18662075
206177.859237191,7237437.174885078,18662075
206177.287691921,7237436.220032419,18662075
206177.701379528,7237436.08936541,18662075
206177.128709488,7237435.135338873,18662075
206177.491246295,7237435.020964941,18662075
206177.905247316,7237434.890354962,18662075
206177.322867094,7237433.935010409,18662075
206177.733644424,7237433.805071549,18662075
206178.103229598,7237433.688162769,18662075
206177.515857614,7237432.732970201,18662075
206177.930755313,7237432.601705155,18662075
206178.300954088,7237432.484581924,18662075
206177.720728363,7237431.531293709,18662075
206178.128510984,7237431.402304446,18662075
206177.769914421,7237430.376825463,18662075
206177.911678036,7237430.331947726,18662075
206178.325536331,7237430.20093369,18662075
206177.956396118,7237429.174418939,18662075
206178.325880782,7237429.057423987,18662075
206178.741264161,7237428.925895503,18662075
206178.126966753,7237427.98293347,18662075
206178.541240542,7237427.852036173,18662075
206178.907449416,7237427.736325854,18662075
206178.326798262,7237426.781314148,18662075
206178.742167875,7237426.650284492,18662075
206179.1540952,7237426.520340718,18662075
206178.53892349,7237425.583256821,18662075
206178.954189711,7237425.45296071,18662075
206179.369455932,7237425.322664599,18662075
206178.755286678,7237424.378962962,18662075
206179.169858648,7237424.248551356,18662075
206179.585579017,7237424.117778499,18662075
206178.974632341,7237423.169337539,18662075
206179.387265891,7237423.039502325,18662075
206179.80566248,7237422.90785377,18662075
206179.231299088,7237421.949955708,18662075
206179.60076914,7237421.833733256,18662075
